Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_20_328.jpg,0,1,0,4.768548,105.2875,170.5191,1.49403,282.6696,-0.001506248
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_20_385.jpg,2.635603,1,0,4.80393,105.3504,170.2372,1.477493,282.7679,-0.002236056
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_20_443.jpg,5.280519,1,0,4.838433,105.4158,169.9537,1.467928,283.1484,0.00913436
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_20_500.jpg,5.200782,1,0,4.871804,105.4612,169.7642,1.451582,283.5577,0.03177704
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_20_586.jpg,2.666116,1,0,4.906626,105.5784,169.2876,1.378637,284.4212,0.08988874
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_20_642.jpg,0,1,0,4.952785,105.6506,168.9993,1.33018,284.6375,0.1210503
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_20_700.jpg,0,1,0,4.987284,105.6995,168.8061,1.303102,284.6837,0.1414807
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_20_756.jpg,0,1,0,5.013259,105.7735,168.5151,1.275339,284.6911,0.1690765
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_20_840.jpg,0,1,0,5.006922,105.8726,168.1266,1.268729,284.6463,0.1873334
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_20_897.jpg,0,1,0,4.987975,105.9469,167.8351,1.277323,284.5875,0.174766
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_20_952.jpg,0,1,0,5.004155,106.0211,167.5428,1.306224,284.5606,0.1385615
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_21_010.jpg,0,1,0,5.015478,106.095,167.2508,1.341033,284.4742,0.08692067
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_21_066.jpg,0,1,0,5.014579,106.1687,166.9582,1.397018,284.4171,0.01687368
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_21_123.jpg,0,1,0,5.02519,106.2433,166.6658,1.457286,284.3793,-0.003493024
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_21_179.jpg,0,1,0,5.014274,106.2931,166.4707,1.499789,284.3698,-0.003331739
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_21_232.jpg,0,1,0,5.006099,106.3673,166.179,1.482656,284.35,-0.002466004
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_21_289.jpg,0,1,0,4.982971,106.4407,165.8888,1.42615,284.3309,-0.001913086
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_21_345.jpg,0,1,0,5.013554,106.5139,165.5975,1.400049,284.2993,-0.001350379
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_21_401.jpg,3.779318,1,0,5.017514,106.5634,165.4033,1.392883,284.4036,-0.001646896
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_21_456.jpg,6.367049,1,0,4.994244,106.6399,165.1124,1.389273,284.8524,0.02622858
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_21_512.jpg,5.194398,1,0,5.014855,106.7192,164.822,1.397721,285.4759,0.09366374
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_21_565.jpg,1.491169,1,0,5.005076,106.7982,164.5329,1.349639,285.9181,0.1068649
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_21_620.jpg,0,1,0,5.014029,106.8519,164.3398,1.332582,286.0546,0.1290791
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_21_674.jpg,0,1,0,5.017437,106.933,164.0505,1.317587,286.109,0.1659405
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_21_728.jpg,0,1,0,5.017865,107.0134,163.7617,1.258711,286.0215,0.1336494
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_21_782.jpg,0,1,0,5.018059,107.0946,163.4724,1.233356,285.9878,0.1035575
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_21_838.jpg,0,1,0,5.01857,107.1488,163.2794,1.231645,285.9528,0.07849433
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_21_892.jpg,0,1,0,4.984839,107.2299,162.9897,1.245658,285.8716,0.0296009
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_21_948.jpg,0,1,0,5.012231,107.3115,162.6993,1.287937,285.848,-0.003080513
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_21_999.jpg,0,1,0,5.002584,107.3662,162.5056,1.322182,285.8488,-0.003541382
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_22_055.jpg,0,1,0,5.014274,107.4479,162.2155,1.369048,285.7895,-0.002670873
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_22_108.jpg,0,1,0,5.014377,107.5295,161.9249,1.428054,285.7661,-0.002212868
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_22_162.jpg,-0.7395279,1,0,5.022454,107.6106,161.6341,1.489762,285.7095,-0.002100473
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_22_214.jpg,-3.143613,1,0,5.014259,107.664,161.44,1.531763,285.5822,-0.001534646
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_22_271.jpg,-5.55449,1,0,5.033427,107.7414,161.151,1.453591,285.1118,0.001329086
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_22_324.jpg,-3.081515,1,0,5.008876,107.817,160.8606,1.411576,284.5928,-0.0007777037
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_22_376.jpg,-0.7520056,1,0,5.01483,107.867,160.6667,1.394156,284.3502,-0.002110793
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_22_428.jpg,0,1,0,5.001496,107.9419,160.3751,1.39038,284.2297,-0.00520192
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_22_484.jpg,0,1,0,4.98595,108.0162,160.0841,1.38693,284.1126,-0.004972794
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_22_535.jpg,0,1,0,5.008586,108.0656,159.8894,1.400331,284.1072,-0.00511698
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_22_589.jpg,0,1,0,5.021996,108.1394,159.5975,1.423717,284.0906,-0.004155252
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_22_641.jpg,0,1,0,5.016488,108.1886,159.4025,1.447947,284.0914,-0.004591699
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_22_695.jpg,0,1,0,5.016805,108.262,159.1101,1.486623,284.0895,-0.004106713
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_22_749.jpg,0,1,0,5.02185,108.3353,158.8175,1.526482,284.0805,-0.003702289
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_22_799.jpg,0,1,0,5.009177,108.3837,158.6235,1.469372,284.0621,-0.002580178
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_22_853.jpg,2.383068,1,0,5.008951,108.456,158.3337,1.387229,284.1303,-0.002294429
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_22_906.jpg,3.541771,1,0,5.013222,108.5298,158.0428,1.344656,284.4104,-0.002261896
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_22_958.jpg,4.70629,1,0,5.016643,108.5805,157.8492,1.326578,284.7305,0.01828362
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_23_012.jpg,3.574044,1,0,5.004108,108.658,157.5588,1.310106,285.1951,0.06721047
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_23_064.jpg,0,1,0,5.014822,108.7359,157.268,1.31504,285.4299,0.111431
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_23_116.jpg,0,1,0,5.00253,108.788,157.0741,1.325662,285.4735,0.1359692
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_23_167.jpg,0,1,0,5.013318,108.8659,156.7837,1.32557,285.4813,0.1469225
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_23_221.jpg,0,1,0,5.00121,108.9182,156.5898,1.336277,285.4805,0.1450519
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_23_271.jpg,0,1,0,5.011346,108.9955,156.2997,1.306408,285.4833,0.06959115
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_23_322.jpg,0,1,0,4.999074,109.0737,156.0098,1.293816,285.1782,0.01273819
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_23_376.jpg,0,1,0,5.011302,109.1262,155.816,1.302527,285.173,-0.003726777
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_23_426.jpg,0,1,0,5.004907,109.205,155.5256,1.320715,285.0954,-0.001318243
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_23_478.jpg,0,1,0,5.01549,109.2574,155.3314,1.345106,285.0914,-0.003474495
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_23_529.jpg,0,1,0,5.017433,109.3356,155.0403,1.387016,285.0729,-0.002876726
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_23_579.jpg,0,1,0,5.023575,109.3877,154.8461,1.418184,285.0501,-0.001995267
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_23_629.jpg,0,1,0,5.014287,109.4656,154.5545,1.471734,285.0325,-0.00269756
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_23_680.jpg,0,1,0,5.016633,109.5174,154.36,1.508638,285.0179,-0.002426358
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_23_731.jpg,0,1,0,5.004423,109.5946,154.0693,1.485218,284.9954,-0.002083147
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_23_780.jpg,0,1,0,5.027671,109.6455,153.8765,1.438928,284.9886,-0.001540987
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_23_832.jpg,0,1,0,5.009897,109.722,153.5861,1.401657,284.9568,-0.001421932
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_23_885.jpg,0,1,0,5.007907,109.7983,153.2956,1.381609,284.921,-0.00125213
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_23_931.jpg,0,1,0,5.023568,109.8492,153.1017,1.378009,284.8952,-0.001049111
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_23_980.jpg,0,1,0,5.015511,109.9,152.9074,1.384751,284.8738,-0.001435532
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_24_031.jpg,0,1,0,5.016086,109.9761,152.6161,1.402267,284.8377,-0.001286275
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_24_079.jpg,0,1,0,5.020483,110.0268,152.4218,1.419859,284.8119,-0.001117159
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_24_128.jpg,2.208509,1,0,4.985555,110.1031,152.1303,1.452233,284.8496,-0.002034102
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_24_178.jpg,4.40217,1,0,5.013981,110.1548,151.936,1.479267,285.019,-0.002857185
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_24_227.jpg,6.568419,1,0,5.006406,110.2344,151.6455,1.496843,285.5469,-0.001342323
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_24_276.jpg,8.835787,1,0,5.021195,110.2896,151.4532,1.479804,286.0915,0.02234644
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_24_326.jpg,6.688828,1,0,5.01452,110.3751,151.1657,1.412847,287.079,0.06056919
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_24_373.jpg,4.523835,1,0,4.991418,110.434,150.9755,1.348403,287.5588,0.1197279
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_24_421.jpg,3.395376,1,0,5.013929,110.4936,150.7853,1.279377,288.0132,0.16791
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_24_469.jpg,0.1192832,1,0,4.999857,110.5846,150.5002,1.175077,288.3559,0.2428353
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_24_542.jpg,0,1,0,4.983867,110.7075,150.1212,1.061174,288.4882,0.3500942
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_24_589.jpg,0,1,0,5.018754,110.769,149.9313,1.009166,288.4953,0.3696333
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_24_638.jpg,0,1,0,5.026327,110.8307,149.7417,0.9517665,288.4881,0.3718273
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_24_686.jpg,0,1,0,5.013041,110.9241,149.4568,0.9021937,288.4602,0.3718733
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_24_733.jpg,0,1,0,5.020213,110.9866,149.2665,0.890819,288.4371,0.3661808
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_24_781.jpg,0,1,0,5.016967,111.0492,149.0758,0.8951538,288.4173,0.3495874
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_24_829.jpg,0,1,0,5.021621,111.1431,148.7897,0.925948,288.3752,0.316032
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_24_879.jpg,0,1,0,5.016141,111.2057,148.5984,0.963027,288.3531,0.2811638
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_24_927.jpg,0,1,0,5.021452,111.2996,148.3115,1.037087,288.3081,0.2216813
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_24_976.jpg,0,1,0,5.016323,111.3622,148.1197,1.098255,288.2828,0.171847
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_25_022.jpg,0,1,0,5.005414,111.4558,147.8321,1.202186,288.2337,0.09035572
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_25_070.jpg,0,1,0,5.016994,111.5182,147.6399,1.279375,288.2048,0.02720478
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_25_119.jpg,0,1,0,5.006395,111.581,147.4479,1.359226,288.1923,-0.004017869
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_25_164.jpg,0,1,0,5.001229,111.6756,147.1607,1.464062,288.1818,-0.003842008
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_25_213.jpg,0,1,0,5.013854,111.7386,146.9689,1.534384,288.1804,-0.004143168
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_25_260.jpg,0,1,0,5.006864,111.8009,146.7789,1.488244,288.2,-0.003248931
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_25_306.jpg,0,1,0,5.005727,111.8936,146.4942,1.407665,287.9139,0.006025085
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_25_356.jpg,0,1,0,5.007003,111.9549,146.3048,1.347966,287.8235,0.01030946
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_25_401.jpg,0,1,0,5.026591,112.0161,146.1137,1.328632,287.7769,-0.002697569
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_25_446.jpg,0,1,0,5.027235,112.1073,145.8279,1.305698,287.656,2.876897E-05
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_25_493.jpg,0,1,0,5.012928,112.168,145.6366,1.308575,287.6393,-0.00263255
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_25_539.jpg,0,1,0,5.008519,112.2286,145.4451,1.31914,287.6292,-0.002715173
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_25_588.jpg,0,1,0,5.022132,112.3192,145.158,1.340984,287.5784,-0.00120287
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_25_633.jpg,0,1,0,5.016319,112.3795,144.9661,1.366029,287.5641,-0.002133253
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_25_679.jpg,0,1,0,5.008351,112.4397,144.7742,1.395429,287.55,-0.002094541
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_25_726.jpg,0,1,0,5.022083,112.5297,144.4865,1.439423,287.5096,-0.001176378
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_25_771.jpg,0,1,0,5.016547,112.5896,144.2943,1.475305,287.4903,-0.001689631
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_25_818.jpg,0,1,0,5.008826,112.6494,144.1021,1.512017,287.4701,-0.001650359
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_25_864.jpg,0,1,0,5.005851,112.7385,143.8149,1.48201,287.4299,-0.002201498
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_25_934.jpg,0,1,0,4.970665,112.8268,143.5294,1.410954,287.3825,-0.00154261
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_25_980.jpg,0.7893848,1,0,5.010481,112.8859,143.3381,1.388244,287.3724,-0.001496264
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_26_029.jpg,2.867711,1,0,5.016945,112.9752,143.0513,1.368575,287.4796,-0.001816201
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_26_075.jpg,4.952163,1,0,5.023948,113.0358,142.8603,1.36371,287.6895,0.003930286
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_26_121.jpg,7.035703,1,0,5.014624,113.0981,142.6695,1.365283,288.0805,0.03405728
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_26_167.jpg,9.101926,1,0,5.017138,113.1953,142.385,1.364259,288.9746,0.1474465
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_26_213.jpg,6.901925,1,0,5.015409,113.2607,142.1968,1.295686,289.6493,0.1861461
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_26_260.jpg,4.897853,1,0,5.022227,113.327,142.0092,1.187466,290.4154,0.1907335
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_26_305.jpg,2.835728,1,0,5.015004,113.4305,141.7297,1.042385,290.8109,0.2961505
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_26_352.jpg,0.7333696,1,0,5.002893,113.5007,141.5431,0.974475,291.0995,0.3718554
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_26_398.jpg,0,1,0,5.003757,113.5709,141.3567,0.9112529,291.2359,0.4293762
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_26_448.jpg,0,1,0,5.011882,113.6771,141.0767,0.8286814,291.3208,0.4927928
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_26_489.jpg,0.9512186,1,0,5.00761,113.7485,140.8901,0.7880147,291.353,0.5264117
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_26_537.jpg,2.973604,1,0,5.004936,113.821,140.7036,0.7659938,291.462,0.571352
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_26_583.jpg,4.967827,1,0,4.997487,113.9315,140.4247,0.7268115,291.8483,0.629976
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_26_630.jpg,2.828304,1,0,5.00406,114.0055,140.2395,0.6747012,292.1582,0.6273516
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_26_674.jpg,0.6844568,1,0,5.00564,114.0806,140.0542,0.64206,292.3449,0.6363482
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_26_720.jpg,0,1,0,4.999357,114.1558,139.869,0.6187977,292.5813,0.6347663
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_26_767.jpg,0,1,0,5.003461,114.2701,139.5904,0.6337557,292.6289,0.6409112
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_26_812.jpg,0,1,0,4.994495,114.3462,139.405,0.6440892,292.6465,0.6264099
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_26_858.jpg,0,1,0,5.014369,114.4228,139.2192,0.6773344,292.6375,0.6073129
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_26_905.jpg,0,1,0,4.987754,114.5377,138.9402,0.7412719,292.5989,0.5538062
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_26_952.jpg,0,1,0,5.018415,114.6144,138.754,0.7994981,292.5761,0.5065496
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_26_995.jpg,0,1,0,5.028295,114.6912,138.5677,0.8659398,292.5349,0.4525186
/home/pritesh/codes/robotics/udacity/RoboND-Rover-Project/sim_2_dataset/IMG/robocam_2017_06_03_01_20_27_041.jpg,0,1,0,5.011856,114.7679,138.3809,0.9430652,292.5142,0.3873697
